timestamp,model,accuracy,precision,recall,f1,roc_auc,average_precision,scale_pos_weight
2025-07-17 21:40:54,LightGBM_20250717_214053,0.7029140014214641,0.4627118644067796,0.7299465240641712,0.5663900414937759,0.7855889341567834,0.5411588353640792,1.0
2025-07-17 21:42:52,LightGBM_20250717_214252,0.7604832977967306,0.5475578406169666,0.56951871657754,0.5583224115334207,0.8021933934182668,0.5775772293784532,1.0
